saleline_id,order_id,product,category,sale_amount,quantity
581939,330943,SKU 194,TV Consoles,2582.405,1
579531,335738,SKU 194,TV Consoles,2658.635,1
579168,335453,SKU 194,TV Consoles,2599.31,1
578476,335011,SKU 194,TV Consoles,2796.5,1
576377,333611,SKU 194,TV Consoles,2796.5,1
580287,336327,SKU 194,TV Consoles,2601.725,1
573016,330858,SKU 194,TV Consoles,2201.5,1
572862,330736,SKU 194,TV Consoles,2201.5,1
555457,329582,SKU 194,TV Consoles,2201.5,1
570581,328976,SKU 194,TV Consoles,2201.5,1
569167,327575,SKU 194,TV Consoles,2201.5,1
569435,327962,SKU 194,TV Consoles,2201.5,1
568111,286677,SKU 194,TV Consoles,2201.5,1
568482,327714,SKU 194,TV Consoles,2201.5,1
568810,327659,SKU 194,TV Consoles,2201.5,1
566210,327542,SKU 194,TV Consoles,2201.5,1
562645,322822,SKU 194,TV Consoles,2201.5,1
560744,320320,SKU 194,TV Consoles,2201.5,1
559490,320286,SKU 194,TV Consoles,2201.5,1
598347,350028,SKU 194,TV Consoles,2796.5,1
594388,293087,SKU 194,TV Consoles,2796.5,1
592989,345804,SKU 194,TV Consoles,2796.5,1
619922,213399,SKU 194,TV Consoles,2796.5,1
575576,329099,SKU 194,TV Consoles,2796.5,1
575961,333288,SKU 194,TV Consoles,2796.5,1
574610,332121,SKU 194,TV Consoles,2446.5,1
574123,331754,SKU 194,TV Consoles,2446.5,1
572947,330792,SKU 194,TV Consoles,2201.5,1
572920,330775,SKU 194,TV Consoles,2201.5,1
572584,330534,SKU 194,TV Consoles,2201.5,1
572108,330208,SKU 194,TV Consoles,2201.5,1
570857,329180,SKU 194,TV Consoles,2201.5,1
568726,327607,SKU 194,TV Consoles,2201.5,1
564723,324362,SKU 194,TV Consoles,2201.5,1
564273,324023,SKU 194,TV Consoles,2201.5,1
563829,323774,SKU 194,TV Consoles,2201.5,1
560277,320912,SKU 194,TV Consoles,4403,2
558957,319942,SKU 194,TV Consoles,2201.5,1
560217,320867,SKU 194,TV Consoles,2201.5,1
600211,351468,SKU 194,TV Consoles,2796.5,1
596415,348444,SKU 194,TV Consoles,2516.85,1
593654,346319,SKU 194,TV Consoles,2796.5,1
597316,349121,SKU 195,3 Seater Sofas,4196.5,1
576134,333429,SKU 195,3 Seater Sofas,4721.5,1
580375,336390,SKU 195,3 Seater Sofas,4411.96,1
579148,335448,SKU 195,3 Seater Sofas,4413.255,1
570660,327263,SKU 195,3 Seater Sofas,4721.5,1
582434,337755,SKU 195,3 Seater Sofas,8813.945,2
580402,336381,SKU 195,3 Seater Sofas,4413.5,1
579463,335623,SKU 195,3 Seater Sofas,4413.5,1
578598,335058,SKU 195,3 Seater Sofas,4408.18,1
578442,334954,SKU 195,3 Seater Sofas,4413.5,1
576808,333891,SKU 195,3 Seater Sofas,4721.5,1
568692,327584,SKU 195,3 Seater Sofas,4546.5,1
560528,321104,SKU 195,3 Seater Sofas,4546.5,1
560180,320951,SKU 195,3 Seater Sofas,4546.5,1
560194,320850,SKU 195,3 Seater Sofas,4546.5,1
559939,320649,SKU 195,3 Seater Sofas,4546.5,1
594371,346864,SKU 195,3 Seater Sofas,4196.5,1
593705,346339,SKU 195,3 Seater Sofas,4196.5,1
591700,344812,SKU 195,3 Seater Sofas,4196.5,1
586084,340889,SKU 195,3 Seater Sofas,4196.5,1
585728,340008,SKU 195,3 Seater Sofas,3844.26,1
576575,333725,SKU 195,3 Seater Sofas,4721.5,1
576243,333498,SKU 195,3 Seater Sofas,4721.5,1
576195,333475,SKU 195,3 Seater Sofas,4721.5,1
573573,331225,SKU 195,3 Seater Sofas,4546.5,1
573298,331046,SKU 195,3 Seater Sofas,4546.5,1
573270,331000,SKU 195,3 Seater Sofas,4546.5,1
570924,329230,SKU 195,3 Seater Sofas,4546.5,1
563376,323401,SKU 195,3 Seater Sofas,4546.5,1
561430,320382,SKU 195,3 Seater Sofas,4546.5,1
560392,321018,SKU 195,3 Seater Sofas,4546.5,1
559175,320080,SKU 195,3 Seater Sofas,4284,1
559163,302400,SKU 195,3 Seater Sofas,4546.5,1
601029,351861,SKU 195,3 Seater Sofas,4721.5,1
600854,351834,SKU 195,3 Seater Sofas,4401.11,1
592128,345184,SKU 195,3 Seater Sofas,8393,2
589583,343051,SKU 196,Coffee Tables,1396.5,1
587725,341672,SKU 196,Coffee Tables,1396.5,1
587582,341380,SKU 196,Coffee Tables,1396.5,1
578710,335143,SKU 196,Coffee Tables,1424.325,1
576351,333588,SKU 196,Coffee Tables,1536.5,1
582440,337759,SKU 196,Coffee Tables,1536.5,1
580377,336390,SKU 196,Coffee Tables,1435.735,1
570498,328876,SKU 196,Coffee Tables,1256.5,1
568505,327454,SKU 196,Coffee Tables,1256.5,1
566664,326037,SKU 196,Coffee Tables,1256.5,1
562652,280207,SKU 196,Coffee Tables,1256.5,1
586878,340866,SKU 196,Coffee Tables,1396.5,1
583435,338421,SKU 196,Coffee Tables,1416.52,1
626669,234191,SKU 196,Coffee Tables,1536.5,1
572687,330562,SKU 196,Coffee Tables,1256.5,1
564512,324194,SKU 196,Coffee Tables,1235.99,1
563232,323310,SKU 196,Coffee Tables,1256.5,1
592218,345247,SKU 196,Coffee Tables,1396.5,1
729527,178806,SKU 197,Swatches,0,1
570773,329109,SKU 197,Swatches,0,1
767633,148403,SKU 198,2 Seater Sofas,2621.5,1
586790,340744,SKU 198,2 Seater Sofas,3251.5,1
585865,340091,SKU 198,2 Seater Sofas,3251.5,1
592656,345536,SKU 198,2 Seater Sofas,3251.5,1
572380,330400,SKU 199,TV Consoles,3146.5,1
567148,326431,SKU 199,TV Consoles,3146.5,1
562052,322394,SKU 199,TV Consoles,3146.5,1
593108,345888,SKU 199,TV Consoles,3146.5,1
588897,342529,SKU 199,TV Consoles,3496.5,1
573406,331101,SKU 199,TV Consoles,3146.5,1
593744,346375,SKU 199,TV Consoles,3146.5,1
584692,339260,SKU 200,Sideboards,3363.5,1
579255,335538,SKU 200,Sideboards,3265.5,1
600505,351646,SKU 200,Sideboards,3286.5,1
563164,323251,SKU 200,Sideboards,3671.5,1
590423,343633,SKU 200,Sideboards,3286.5,1
583531,338485,SKU 200,Sideboards,3363.5,1
583100,338205,SKU 200,Sideboards,3360.525,1
576608,263963,SKU 200,Sideboards,3671.5,1
570865,329189,SKU 200,Sideboards,3671.5,1
563909,323819,SKU 200,Sideboards,3671.5,1
591130,344192,SKU 200,Sideboards,3286.5,1
580719,336671,SKU 201,Poufs,157.5,1
580739,336613,SKU 201,Poufs,157.5,1
580378,336390,SKU 201,Poufs,147.175,1
580017,336102,SKU 201,Poufs,144.2,1
578910,297165,SKU 201,Poufs,149.065,1
578834,335217,SKU 201,Poufs,157.5,1
584429,311230,SKU 201,Poufs,144.585,1
584074,338817,SKU 201,Poufs,157.5,1
583758,338624,SKU 201,Poufs,315,2
583025,327282,SKU 201,Poufs,157.5,1
579645,335843,SKU 201,Poufs,157.5,1
579469,335695,SKU 201,Poufs,144.095,1
579236,335532,SKU 201,Poufs,143.045,1
578743,335143,SKU 201,Poufs,145.985,1
577888,334605,SKU 201,Poufs,139.3,1
581820,337015,SKU 201,Poufs,143.64,1
581565,177091,SKU 201,Poufs,157.5,1
581090,330992,SKU 201,Poufs,121.17,1
580640,336538,SKU 201,Poufs,157.5,1
580644,336537,SKU 201,Poufs,142.485,1
577289,332632,SKU 201,Poufs,143.22,1
578926,335276,SKU 201,Poufs,315,2
584481,339122,SKU 201,Poufs,157.5,1
584292,338996,SKU 201,Poufs,143.955,1
584276,338984,SKU 201,Poufs,143.815,1
583431,338302,SKU 201,Poufs,143.64,1
583304,338338,SKU 201,Poufs,157.5,1
582950,338137,SKU 201,Poufs,157.5,1
569166,327864,SKU 202,Side Tables,478.87,1
566148,171013,SKU 202,Side Tables,521.5,1
565371,324896,SKU 202,Side Tables,521.5,1
564779,324370,SKU 202,Side Tables,521.5,1
559720,320466,SKU 202,Side Tables,1043,2
559300,320169,SKU 202,Side Tables,521.5,1
568010,327115,SKU 202,Side Tables,521.5,1
567988,327094,SKU 202,Side Tables,521.5,1
563908,323819,SKU 202,Side Tables,521.5,1
563848,323770,SKU 202,Side Tables,521.5,1
563773,323743,SKU 202,Side Tables,521.5,1
563085,185604,SKU 202,Side Tables,484.96,1
563051,323129,SKU 202,Side Tables,521.5,1
561673,322072,SKU 202,Side Tables,1043,2
559284,320122,SKU 202,Side Tables,485.835,1
583098,338205,SKU 203,TV Consoles,2880.01,1
574744,332260,SKU 203,TV Consoles,2796.5,1
588104,341936,SKU 203,TV Consoles,2796.5,1
574483,332058,SKU 203,TV Consoles,3146.5,1
571643,329804,SKU 203,TV Consoles,2796.5,1
570795,329121,SKU 203,TV Consoles,2796.5,1
568855,327688,SKU 203,TV Consoles,2796.5,1
566156,325555,SKU 203,TV Consoles,2796.5,1
564927,324502,SKU 203,TV Consoles,2796.5,1
597181,208518,SKU 203,TV Consoles,2796.5,1
595918,348085,SKU 203,TV Consoles,2796.5,1
592258,345276,SKU 203,TV Consoles,2796.5,1
583931,338740,SKU 203,TV Consoles,2933.175,1
583704,338594,SKU 203,TV Consoles,3146.5,1
602998,353534,SKU 203,TV Consoles,2656.675,1
574974,332438,SKU 203,TV Consoles,2796.5,1
573463,331121,SKU 203,TV Consoles,2796.5,1
572689,330562,SKU 203,TV Consoles,2796.5,1
572523,330487,SKU 203,TV Consoles,2796.5,1
572476,330452,SKU 203,TV Consoles,2796.5,1
571332,329472,SKU 203,TV Consoles,2796.5,1
571144,329417,SKU 203,TV Consoles,2796.5,1
570932,329235,SKU 203,TV Consoles,2796.5,1
570389,328811,SKU 203,TV Consoles,2796.5,1
569824,328340,SKU 203,TV Consoles,2796.5,1
565819,325283,SKU 203,TV Consoles,2796.5,1
560727,321225,SKU 203,TV Consoles,2796.5,1
559848,320560,SKU 203,TV Consoles,2796.5,1
606570,347271,SKU 203,TV Consoles,2446.5,1
603209,353684,SKU 203,TV Consoles,2761.5,1
600841,297354,SKU 203,TV Consoles,2796.5,1
600516,351658,SKU 203,TV Consoles,2796.5,1
572142,330230,SKU 204,Modular Corner Sofas,1396.5,1
567809,326949,SKU 205,Dining Chairs,903,2
587948,341840,SKU 206,Armchairs,3041.5,1
573979,331658,SKU 206,Armchairs,3251.5,1
585923,340146,SKU 206,Armchairs,3041.5,1
576873,333945,SKU 206,Armchairs,3251.5,1
563842,323770,SKU 206,Armchairs,6643,2
563609,323616,SKU 206,Armchairs,3321.5,1
560037,320737,SKU 206,Armchairs,3260.705,1
585940,340156,SKU 207,Dining Benches,451.5,1
584467,339389,SKU 207,Dining Benches,867.37,1
581803,337341,SKU 207,Dining Benches,941.5,1
577465,334331,SKU 207,Dining Benches,941.5,1
587259,341282,SKU 207,Dining Benches,941.5,1
586771,340782,SKU 207,Dining Benches,941.5,1
576054,333369,SKU 207,Dining Benches,941.5,1
601803,342666,SKU 207,Dining Benches,836.5,1
570526,328897,SKU 207,Dining Benches,941.5,1
569278,327922,SKU 207,Dining Benches,941.5,1
568663,327567,SKU 207,Dining Benches,941.5,1
566817,326177,SKU 207,Dining Benches,941.5,1
581463,341682,SKU 207,Dining Benches,941.5,1
629826,258963,SKU 207,Dining Benches,941.5,1
590921,343996,SKU 207,Dining Benches,836.5,1
608722,177762,SKU 207,Dining Benches,906.5,1
575613,332929,SKU 207,Dining Benches,941.5,1
571157,329442,SKU 207,Dining Benches,941.5,1
567595,326783,SKU 207,Dining Benches,941.5,1
615890,329972,SKU 207,Dining Benches,1634.395,2
591351,344385,SKU 207,Dining Benches,836.5,1
576190,333477,SKU 208,Dining Chairs,2786,4
578943,335290,SKU 208,Dining Chairs,3871,6
573145,330926,SKU 208,Dining Chairs,1323,2
572443,330440,SKU 208,Dining Chairs,1323,2
563825,323756,SKU 208,Dining Chairs,1323,2
599643,351114,SKU 208,Dining Chairs,2366,4
592476,345431,SKU 208,Dining Chairs,1183,2
591043,344094,SKU 208,Dining Chairs,3549,6
585964,340166,SKU 208,Dining Chairs,1393,2
593588,133538,SKU 208,Dining Chairs,1183,2
575499,331262,SKU 208,Dining Chairs,1393,2
569558,328130,SKU 208,Dining Chairs,2646,4
565768,325237,SKU 208,Dining Chairs,1218,2
565372,324090,SKU 208,Dining Chairs,1323,2
564757,324360,SKU 208,Dining Chairs,2646,4
559729,320473,SKU 208,Dining Chairs,2646,4
602737,353332,SKU 208,Dining Chairs,1183,2
600462,351612,SKU 208,Dining Chairs,1183,2
599366,350899,SKU 208,Dining Chairs,1183,2
599217,350747,SKU 208,Dining Chairs,1078,2
596279,348342,SKU 208,Dining Chairs,1183,2
595417,347713,SKU 208,Dining Chairs,1183,2
593546,346250,SKU 208,Dining Chairs,1183,2
597751,349542,SKU 208,Dining Chairs,1205.155,2
597751,349542,SKU 208,Dining Chairs,1205.155,2
596577,348569,SKU 208,Dining Chairs,1205.155,2
591374,344418,SKU 208,Dining Chairs,1205.155,2
596577,348569,SKU 208,Dining Chairs,1205.155,2
591374,344418,SKU 208,Dining Chairs,1205.155,2
583482,338457,SKU 208,Dining Chairs,1214.045,2
583482,338457,SKU 208,Dining Chairs,1214.045,2
575974,333303,SKU 208,Dining Chairs,1328.67,2
573439,330818,SKU 208,Dining Chairs,1261.89,2
573355,331037,SKU 208,Dining Chairs,1261.89,2
572262,330325,SKU 208,Dining Chairs,1261.89,2
569305,327934,SKU 208,Dining Chairs,1261.89,2
564381,324090,SKU 208,Dining Chairs,1261.89,2
558926,319869,SKU 208,Dining Chairs,1216.355,2
602668,353286,SKU 208,Dining Chairs,1213.345,2
593545,346250,SKU 208,Dining Chairs,1205.155,2
590317,343544,SKU 208,Dining Chairs,1213.345,2
575974,333303,SKU 208,Dining Chairs,1328.67,2
573439,330818,SKU 208,Dining Chairs,1261.89,2
573355,331037,SKU 208,Dining Chairs,1261.89,2
573153,330940,SKU 208,Dining Chairs,1261.89,2
573153,330940,SKU 208,Dining Chairs,1261.89,2
572262,330325,SKU 208,Dining Chairs,1261.89,2
569305,327934,SKU 208,Dining Chairs,1261.89,2
564381,324090,SKU 208,Dining Chairs,1261.89,2
558926,319869,SKU 208,Dining Chairs,1216.355,2
602668,353286,SKU 208,Dining Chairs,1213.345,2
593545,346250,SKU 208,Dining Chairs,1205.155,2
590317,343544,SKU 208,Dining Chairs,1213.345,2
573148,330926,SKU 208,Dining Chairs,1261.89,2
570411,326924,SKU 208,Dining Chairs,1255.905,2
568623,327537,SKU 208,Dining Chairs,1255.905,2
568492,327450,SKU 208,Dining Chairs,1255.905,2
573148,330926,SKU 208,Dining Chairs,1261.89,2
570411,326924,SKU 208,Dining Chairs,1255.905,2
568623,327537,SKU 208,Dining Chairs,1255.905,2
568492,327450,SKU 208,Dining Chairs,1255.905,2
564003,323896,SKU 208,Dining Chairs,1261.89,2
564003,323896,SKU 208,Dining Chairs,1261.89,2
563824,323756,SKU 208,Dining Chairs,1261.89,2
563824,323756,SKU 208,Dining Chairs,1261.89,2
561277,321728,SKU 208,Dining Chairs,1255.905,2
561277,321728,SKU 208,Dining Chairs,1255.905,2
589616,343064,SKU 209,Bedside Tables,1641.5,1
576152,333443,SKU 209,Bedside Tables,3283,2
573843,331503,SKU 209,Bedside Tables,3283,2
562957,323098,SKU 209,Bedside Tables,2933,2
562002,322368,SKU 209,Bedside Tables,1466.5,1
561995,322360,SKU 209,Bedside Tables,1466.5,1
598211,298217,SKU 209,Bedside Tables,2793,2
594432,346926,SKU 209,Bedside Tables,3283,2
610753,325208,SKU 209,Bedside Tables,1256.5,1
571644,329804,SKU 209,Bedside Tables,1466.5,1
570796,329121,SKU 209,Bedside Tables,2933,2
567070,326734,SKU 209,Bedside Tables,1466.5,1
560682,321183,SKU 209,Bedside Tables,2933,2
560515,321098,SKU 209,Bedside Tables,1466.5,1
601480,352351,SKU 209,Bedside Tables,1361.5,1
576501,325508,SKU 210,Coffee Tables,1816.5,1
575087,332475,SKU 210,Coffee Tables,1921.5,1
578758,335171,SKU 210,Coffee Tables,1735.825,1
577936,334646,SKU 210,Coffee Tables,1921.5,1
568475,327434,SKU 210,Coffee Tables,1921.5,1
561282,321728,SKU 210,Coffee Tables,1921.5,1
593727,346357,SKU 210,Coffee Tables,1746.5,1
592120,345177,SKU 210,Coffee Tables,1746.5,1
573605,331260,SKU 210,Coffee Tables,1921.5,1
570358,328711,SKU 210,Coffee Tables,1921.5,1
565553,325141,SKU 210,Coffee Tables,1921.5,1
563407,323418,SKU 210,Coffee Tables,3843,2
588903,342534,SKU 210,Coffee Tables,1619.485,1
586091,340267,SKU 210,Coffee Tables,1619.485,1
561189,321658,SKU 210,Coffee Tables,1822.17,1
585612,339900,SKU 210,Coffee Tables,1457.54,1
562270,322538,SKU 210,Coffee Tables,1822.17,1
583865,338692,SKU 210,Coffee Tables,1741.915,1
588321,195759,SKU 211,TV Consoles,1746.5,1
579222,335533,SKU 211,TV Consoles,1768.9,1
578378,334897,SKU 211,TV Consoles,1754.865,1
574093,331753,SKU 211,TV Consoles,1921.5,1
580954,336727,SKU 211,TV Consoles,1791.58,1
578520,335043,SKU 211,TV Consoles,1921.5,1
601832,352634,SKU 211,TV Consoles,1571.5,1
572651,330574,SKU 211,TV Consoles,2096.5,1
571474,182235,SKU 211,TV Consoles,2096.5,1
567523,326744,SKU 211,TV Consoles,2096.5,1
566749,326121,SKU 211,TV Consoles,2096.5,1
560214,320864,SKU 211,TV Consoles,2096.5,1
598506,350187,SKU 211,TV Consoles,1571.5,1
597075,348921,SKU 211,TV Consoles,1746.5,1
596615,348641,SKU 211,TV Consoles,1746.5,1
586835,340833,SKU 211,TV Consoles,1746.5,1
602858,353421,SKU 211,TV Consoles,1571.5,1
598507,350189,SKU 211,TV Consoles,1571.5,1
592853,345702,SKU 211,TV Consoles,1746.5,1
584136,338843,SKU 212,Sideboards,3538.5,1
585796,340048,SKU 212,Sideboards,3496.5,1
584578,339195,SKU 212,Sideboards,3518.585,1
580579,304626,SKU 212,Sideboards,3538.5,1
578707,335148,SKU 212,Sideboards,3440.5,1
577423,334421,SKU 212,Sideboards,3508.12,1
559407,320241,SKU 212,Sideboards,3372.985,1
608818,320421,SKU 212,Sideboards,3006.5,1
572500,330470,SKU 212,Sideboards,3496.5,1
568636,288707,SKU 212,Sideboards,3391.5,1
575390,332767,SKU 213,Ottomans,1046.5,1
561885,322262,SKU 213,Ottomans,1221.5,1
590424,343631,SKU 213,Ottomans,696.5,1
572595,330542,SKU 213,Ottomans,1221.5,1
571141,329431,SKU 213,Ottomans,1221.5,1
620426,341965,SKU 213,Ottomans,1046.5,1
590133,343425,SKU 214,Dining Chairs,3549,6
580621,336510,SKU 214,Dining Chairs,2646,4
579234,335532,SKU 214,Dining Chairs,1201.725,2
573334,331072,SKU 214,Dining Chairs,3969,6
572556,330519,SKU 214,Dining Chairs,1323,2
560762,321259,SKU 214,Dining Chairs,5292,8
595330,308817,SKU 214,Dining Chairs,2366,4
602850,295248,SKU 214,Dining Chairs,1183,2
564129,323949,SKU 214,Dining Chairs,5292,8
560011,320704,SKU 214,Dining Chairs,1323,2
599155,350673,SKU 214,Dining Chairs,2260.02,4
597788,349588,SKU 214,Dining Chairs,2260.02,4
600715,351779,SKU 214,Dining Chairs,2065.525,4
583752,338670,SKU 214,Dining Chairs,2343.775,4
596458,348476,SKU 214,Dining Chairs,2210.39,4
595751,347969,SKU 214,Dining Chairs,2210.39,4
591611,344786,SKU 214,Dining Chairs,2210.39,4
579233,335532,SKU 214,Dining Chairs,2299.36,4
578026,334464,SKU 214,Dining Chairs,2318.89,4
589844,343176,SKU 214,Dining Chairs,2210.39,4
573072,330886,SKU 214,Dining Chairs,2523.745,4
568894,328038,SKU 214,Dining Chairs,2516.675,4
569409,328009,SKU 214,Dining Chairs,2516.675,4
559843,320470,SKU 214,Dining Chairs,2523.745,4
589240,342803,SKU 215,2 Seater Sofas,3041.5,1
589417,342922,SKU 215,2 Seater Sofas,3041.5,1
579204,335530,SKU 215,2 Seater Sofas,2812.355,1
578314,334850,SKU 215,2 Seater Sofas,3041.5,1
564987,324546,SKU 215,2 Seater Sofas,3006.5,1
626066,353491,SKU 215,2 Seater Sofas,2796.5,1
593543,346241,SKU 215,2 Seater Sofas,3041.5,1
588818,342474,SKU 215,2 Seater Sofas,3041.5,1
585156,339570,SKU 215,2 Seater Sofas,3041.5,1
569026,327793,SKU 215,2 Seater Sofas,3006.5,1
567235,327366,SKU 215,2 Seater Sofas,3006.5,1
596441,348458,SKU 215,2 Seater Sofas,2737.35,1
592850,345697,SKU 215,2 Seater Sofas,3041.5,1
588819,342474,SKU 216,Armchairs,1851.5,1
583221,338304,SKU 216,Armchairs,1851.5,1
566682,326047,SKU 216,Armchairs,1746.5,1
561329,298893,SKU 217,3 Seater Sofas,4021.5,1
561889,322267,SKU 217,3 Seater Sofas,8043,2
747106,269455,SKU 218,Dining Chairs,1183,2
757996,306491,SKU 218,Dining Chairs,1113,2
576651,333775,SKU 219,Rugs,136.5,1
590965,344061,SKU 219,Rugs,273,2
584111,334220,SKU 219,Rugs,124.635,1
584479,339122,SKU 219,Rugs,136.5,1
583685,338582,SKU 219,Rugs,124.915,1
581401,337053,SKU 219,Rugs,124.705,1
579738,335916,SKU 219,Rugs,136.5,1
578211,310193,SKU 219,Rugs,193.48,2
576850,333918,SKU 219,Rugs,136.5,1
572675,332265,SKU 219,Rugs,136.5,1
574651,332201,SKU 219,Rugs,273,2
574035,331703,SKU 219,Rugs,136.5,1
587840,341412,SKU 219,Rugs,136.5,1
586942,274944,SKU 219,Rugs,136.5,1
585361,339718,SKU 219,Rugs,136.5,1
584300,292650,SKU 219,Rugs,101.5,1
583817,338278,SKU 219,Rugs,124.53,1
578310,335200,SKU 219,Rugs,120.855,1
581804,337341,SKU 219,Rugs,136.5,1
577509,334374,SKU 219,Rugs,136.5,1
572695,330617,SKU 219,Rugs,273,2
570142,328593,SKU 219,Rugs,136.5,1
569608,328170,SKU 219,Rugs,136.5,1
569371,327974,SKU 219,Rugs,136.5,1
568509,327454,SKU 219,Rugs,0,1
568140,327196,SKU 219,Rugs,136.5,1
566887,279176,SKU 219,Rugs,136.5,1
566818,326177,SKU 219,Rugs,136.5,1
566763,319906,SKU 219,Rugs,0,1
563784,324872,SKU 219,Rugs,136.5,1
563873,323812,SKU 219,Rugs,273,2
563231,323308,SKU 219,Rugs,119.28,1
562111,322441,SKU 219,Rugs,136.5,1
560849,321468,SKU 219,Rugs,136.5,1
559469,320469,SKU 219,Rugs,136.5,1
590007,343370,SKU 219,Rugs,136.5,1
589086,342671,SKU 219,Rugs,136.5,1
588256,342057,SKU 219,Rugs,273,2
587239,341259,SKU 219,Rugs,136.5,1
585244,259713,SKU 219,Rugs,409.5,3
576607,333746,SKU 219,Rugs,136.5,1
585082,339521,SKU 219,Rugs,136.5,1
576094,333672,SKU 219,Rugs,136.5,1
576081,332552,SKU 219,Rugs,136.5,1
575398,332774,SKU 219,Rugs,136.5,1
575391,332767,SKU 219,Rugs,136.5,1
573597,331257,SKU 219,Rugs,136.5,1
573005,330848,SKU 219,Rugs,136.5,1
572777,330566,SKU 219,Rugs,136.5,1
572686,327379,SKU 219,Rugs,136.5,1
572434,330439,SKU 219,Rugs,136.5,1
572411,330432,SKU 219,Rugs,136.5,1
572126,330215,SKU 219,Rugs,130.235,1
572029,330142,SKU 219,Rugs,136.5,1
570550,328928,SKU 219,Rugs,136.5,1
566107,325518,SKU 219,Rugs,136.5,1
564770,324634,SKU 219,Rugs,136.5,1
563182,323264,SKU 219,Rugs,136.5,1
561847,287209,SKU 219,Rugs,136.5,1
560732,297511,SKU 219,Rugs,136.5,1
560272,320905,SKU 219,Rugs,273,2
559724,320466,SKU 219,Rugs,273,2
596832,120124,SKU 219,Rugs,136.5,1
595844,348009,SKU 219,Rugs,98.595,1
595063,347397,SKU 219,Rugs,136.5,1
594529,347006,SKU 219,Rugs,101.78,1
592065,330804,SKU 219,Rugs,136.5,1
589839,343215,SKU 220,Rugs,696.5,1
580976,336749,SKU 220,Rugs,696.5,1
588928,183991,SKU 220,Rugs,696.5,1
576988,334036,SKU 220,Rugs,696.5,1
572877,331259,SKU 220,Rugs,766.5,1
572437,330439,SKU 220,Rugs,766.5,1
568889,301941,SKU 220,Rugs,706.44,1
566263,325651,SKU 220,Rugs,766.5,1
589901,343254,SKU 220,Rugs,696.5,1
585402,259713,SKU 220,Rugs,696.5,1
583950,338753,SKU 220,Rugs,696.5,1
575561,332887,SKU 220,Rugs,696.5,1
564912,324500,SKU 220,Rugs,766.5,1
596325,331979,SKU 220,Rugs,696.5,1
594494,346982,SKU 220,Rugs,696.5,1
747976,178685,SKU 221,Sideboards,2489.935,1
760432,294713,SKU 221,Sideboards,2236.5,1
576350,333584,SKU 221,Sideboards,2796.5,1
569476,328057,SKU 221,Sideboards,2796.5,1
589906,343255,SKU 221,Sideboards,2446.5,1
584352,340051,SKU 221,Sideboards,2796.5,1
575788,333071,SKU 221,Sideboards,2796.5,1
575950,220289,SKU 221,Sideboards,2796.5,1
574040,331641,SKU 221,Sideboards,2796.5,1
561741,322136,SKU 221,Sideboards,2796.5,1
569577,299178,SKU 221,Sideboards,2796.5,1
568979,327756,SKU 221,Sideboards,2166.5,1
565728,325211,SKU 221,Sideboards,2796.5,1
563336,323377,SKU 221,Sideboards,2796.5,1
562585,322778,SKU 221,Sideboards,2796.5,1
609397,128585,SKU 221,Sideboards,2096.5,1
608063,258087,SKU 221,Sideboards,2096.5,1
606641,351332,SKU 221,Sideboards,2096.5,1
602436,320253,SKU 221,Sideboards,2227.295,1
602976,353514,SKU 221,Sideboards,2446.5,1
601542,352417,SKU 221,Sideboards,2446.5,1
600676,351734,SKU 221,Sideboards,2446.5,1
599707,351157,SKU 221,Sideboards,2446.5,1
597059,201466,SKU 221,Sideboards,2446.5,1
596519,348491,SKU 221,Sideboards,2446.5,1
593533,346222,SKU 221,Sideboards,2446.5,1
593001,345809,SKU 221,Sideboards,2446.5,1
700661,255125,SKU 222,Armchairs,2606.31,1
566612,325999,SKU 222,Armchairs,2201.5,1
564866,324474,SKU 222,Armchairs,2201.5,1
564693,324300,SKU 222,Armchairs,2201.5,1
564171,323971,SKU 222,Armchairs,2201.5,1
562426,322663,SKU 222,Armchairs,4403,2
575086,332475,SKU 222,Armchairs,5593,2
596667,348642,SKU 222,Armchairs,2446.5,1
589275,342830,SKU 223,Ottomans,941.5,1
575094,332475,SKU 223,Ottomans,1046.5,1
589819,343209,SKU 223,Ottomans,941.5,1
575544,332874,SKU 223,Ottomans,1046.5,1
574986,332449,SKU 223,Ottomans,1046.5,1
576749,333860,SKU 223,Ottomans,1046.5,1
565859,325243,SKU 223,Ottomans,523.25,1
563640,323606,SKU 223,Ottomans,1046.5,1
562269,322485,SKU 223,Ottomans,1046.5,1
595513,347804,SKU 223,Ottomans,941.5,1
568529,327465,SKU 223,Ottomans,1046.5,1
591555,344705,SKU 224,Chaise Sectional Sofas,5596.5,1
620431,210745,SKU 224,Chaise Sectional Sofas,5316.675,1
588620,342337,SKU 225,Fees,885.15,1
579678,335742,SKU 225,Fees,14.35,1
574510,332079,SKU 225,Fees,49.875,1
584534,339109,SKU 225,Fees,2838.5,1
581387,337043,SKU 225,Fees,177.275,1
577997,334687,SKU 225,Fees,1270.605,1
571527,329706,SKU 225,Fees,283.5,1
570061,328512,SKU 225,Fees,1235.605,1
568206,327257,SKU 225,Fees,841.575,3
567869,326993,SKU 225,Fees,1683.675,1
564485,323439,SKU 225,Fees,964.25,2
563324,323370,SKU 225,Fees,179.76,1
561416,321732,SKU 225,Fees,1746.5,1
560583,321135,SKU 225,Fees,33.6,1
599249,350772,SKU 225,Fees,84,1
598616,350292,SKU 225,Fees,1149.75,1
